window_start,asset,direction,min_ask,min_ask_time,max_ask,max_ask_time,first_below_04,last_below_04,first_back_above_045,retry_count
"2026/01/15 19:15","SOL","Up","0.41","2026/01/15 19:18:35","0.92","2026/01/15 19:21:20","","","","0"
"2026/01/15 19:15","SOL","Down","0.48","2026/01/15 19:18:51","0.6","2026/01/15 19:16:12","2026/01/15 19:20:18","2026/01/15 19:24:59","","0"
"2026/01/15 19:30","BTC","Up","0.11","2026/01/15 19:34:56","0.7","2026/01/15 19:32:06","2026/01/15 19:33:20","2026/01/15 19:39:59","","0"
"2026/01/15 19:30","BTC","Down","0.31","2026/01/15 19:32:07","0.99","2026/01/15 19:38:45","2026/01/15 19:31:45","2026/01/15 19:32:27","2026/01/15 19:32:27","0"
"2026/01/15 19:30","ETH","Up","0.05","2026/01/15 19:34:58","0.7","2026/01/15 19:32:05","2026/01/15 19:33:13","2026/01/15 19:39:59","","0"
"2026/01/15 19:30","ETH","Down","0.31","2026/01/15 19:32:07","0.99","2026/01/15 19:38:23","2026/01/15 19:31:49","2026/01/15 19:32:34","2026/01/15 19:32:34","0"
"2026/01/15 19:30","SOL","Up","0.05","2026/01/15 19:34:53","0.59","2026/01/15 19:30:22","2026/01/15 19:31:07","2026/01/15 19:39:59","2026/01/15 19:31:28","0"
"2026/01/15 19:30","SOL","Down","0.45","2026/01/15 19:30:22","0.99","2026/01/15 19:39:14","","","","0"
"2026/01/15 19:30","XRP","Up","0.09","2026/01/15 19:34:53","0.64","2026/01/15 19:32:09","2026/01/15 19:31:03","2026/01/15 19:39:59","2026/01/15 19:31:21","0"
"2026/01/15 19:30","XRP","Down","0.4","2026/01/15 19:32:00","0.97","2026/01/15 19:39:58","2026/01/15 19:32:00","2026/01/15 19:32:19","2026/01/15 19:32:19","0"
"2026/01/15 19:45","ETH","Up","0.29","2026/01/15 19:49:43","0.68","2026/01/15 19:47:08","2026/01/15 19:49:14","2026/01/15 19:52:14","2026/01/15 19:50:18","0"
"2026/01/15 19:45","ETH","Down","0.33","2026/01/15 19:47:08","0.72","2026/01/15 19:49:42","2026/01/15 19:45:33","2026/01/15 19:54:44","2026/01/15 19:46:17","0"
"2026/01/15 19:45","BTC","Up","0.16","2026/01/15 19:49:54","0.66","2026/01/15 19:45:37","2026/01/15 19:47:43","2026/01/15 19:54:59","2026/01/15 19:48:00","0"
"2026/01/15 19:45","BTC","Down","0.35","2026/01/15 19:45:38","0.95","2026/01/15 19:54:59","2026/01/15 19:45:20","2026/01/15 19:45:48","2026/01/15 19:45:50","0"
"2026/01/15 19:45","SOL","Up","0.2","2026/01/15 19:49:58","0.62","2026/01/15 19:47:06","2026/01/15 19:49:17","2026/01/15 19:54:59","","0"
"2026/01/15 19:45","SOL","Down","0.41","2026/01/15 19:45:40","0.89","2026/01/15 19:52:06","","","","0"
"2026/01/15 19:45","XRP","Up","0.14","2026/01/15 19:49:59","0.6","2026/01/15 19:45:47","2026/01/15 19:48:33","2026/01/15 19:54:53","2026/01/15 19:52:56","0"
"2026/01/15 19:45","XRP","Down","0.41","2026/01/15 19:45:47","0.88","2026/01/15 19:49:58","","","","0"
"2026/01/15 20:00","BTC","Up","0.31","2026/01/15 20:00:34","0.92","2026/01/15 20:09:23","2026/01/15 20:00:17","2026/01/15 20:02:06","2026/01/15 20:02:13","0"
"2026/01/15 20:00","BTC","Down","0.17","2026/01/15 20:04:47","0.7","2026/01/15 20:00:32","2026/01/15 20:02:30","2026/01/15 20:09:59","","0"
"2026/01/15 20:00","ETH","Up","0.36","2026/01/15 20:00:35","0.93","2026/01/15 20:09:24","2026/01/15 20:00:27","2026/01/15 20:00:38","2026/01/15 20:00:42","0"
"2026/01/15 20:00","ETH","Down","0.15","2026/01/15 20:04:42","0.66","2026/01/15 20:00:34","2026/01/15 20:02:31","2026/01/15 20:09:59","","0"
"2026/01/15 20:00","SOL","Up","0.32","2026/01/15 20:00:34","0.85","2026/01/15 20:09:52","2026/01/15 20:00:15","2026/01/15 20:01:27","2026/01/15 20:01:36","0"
"2026/01/15 20:00","SOL","Down","0.21","2026/01/15 20:04:33","0.69","2026/01/15 20:00:27","2026/01/15 20:02:37","2026/01/15 20:09:59","","0"
"2026/01/15 20:15","BTC","Up","0.2","2026/01/15 20:19:21","0.54","2026/01/15 20:15:07","2026/01/15 20:16:53","2026/01/15 20:24:59","2026/01/15 20:17:44","0"
"2026/01/15 20:15","BTC","Down","0.47","2026/01/15 20:15:07","0.92","2026/01/15 20:24:37","","","","0"
"2026/01/15 20:15","ETH","Up","0.12","2026/01/15 20:19:57","0.53","2026/01/15 20:15:11","2026/01/15 20:16:51","2026/01/15 20:24:59","2026/01/15 20:18:24","0"
"2026/01/15 20:15","ETH","Down","0.48","2026/01/15 20:15:11","0.97","2026/01/15 20:24:05","","","","0"
"2026/01/15 20:15","XRP","Up","0.08","2026/01/15 20:19:54","0.52","2026/01/15 20:09:55","2026/01/15 20:16:52","2026/01/15 20:24:59","","0"
"2026/01/15 20:15","XRP","Down","0.49","2026/01/15 20:09:55","0.95","2026/01/15 20:24:14","","","","0"
"2026/01/15 20:15","SOL","Up","0.06","2026/01/15 20:19:26","0.53","2026/01/15 20:15:28","2026/01/15 20:17:18","2026/01/15 20:24:59","","0"
"2026/01/15 20:15","SOL","Down","0.48","2026/01/15 20:15:34","0.98","2026/01/15 20:24:02","","","","0"
"2026/01/15 20:30","BTC","Up","0.34","2026/01/15 20:33:24","0.7","2026/01/15 20:34:30","2026/01/15 20:33:14","2026/01/15 20:33:40","2026/01/15 20:33:40","0"
"2026/01/15 20:30","BTC","Down","0.31","2026/01/15 20:34:31","0.67","2026/01/15 20:33:23","2026/01/15 20:34:25","2026/01/15 20:39:30","2026/01/15 20:36:04","0"
"2026/01/15 20:30","XRP","Up","0.39","2026/01/15 20:30:51","0.83","2026/01/15 20:39:30","2026/01/15 20:30:46","2026/01/15 20:31:35","2026/01/15 20:31:00","0"
"2026/01/15 20:30","XRP","Down","0.31","2026/01/15 20:34:25","0.64","2026/01/15 20:30:46","2026/01/15 20:32:11","2026/01/15 20:39:59","2026/01/15 20:33:27","0"
"2026/01/15 20:45","ETH","Up","0.46","2026/01/15 20:44:58","0.99","2026/01/15 20:54:26","","","","0"
"2026/01/15 20:45","ETH","Down","0.24","2026/01/15 20:46:28","0.58","2026/01/15 20:52:03","2026/01/15 20:46:06","2026/01/15 20:54:59","2026/01/15 20:47:50","0"
"2026/01/15 20:45","BTC","Up","0.47","2026/01/15 20:44:40","0.99","2026/01/15 20:54:56","","","","0"
"2026/01/15 20:45","BTC","Down","0.29","2026/01/15 20:46:29","0.54","2026/01/15 20:44:37","2026/01/15 20:45:58","2026/01/15 20:54:59","2026/01/15 20:47:05","0"
"2026/01/15 20:45","SOL","Up","0.48","2026/01/15 20:49:57","0.97","2026/01/15 20:53:54","","","","0"
"2026/01/15 20:45","SOL","Down","0.36","2026/01/15 20:46:28","0.54","2026/01/15 20:50:20","2026/01/15 20:46:22","2026/01/15 20:54:59","2026/01/15 20:46:58","0"
"2026/01/15 20:45","XRP","Up","0.5","2026/01/15 20:44:04","0.98","2026/01/15 20:54:53","","","","0"
"2026/01/15 20:45","XRP","Down","0.3","2026/01/15 20:49:49","0.51","2026/01/15 20:44:04","2026/01/15 20:46:14","2026/01/15 20:54:59","","0"
"2026/01/15 21:00","BTC","Up","0.16","2026/01/15 21:04:40","0.51","2026/01/15 21:00:47","2026/01/15 21:03:13","2026/01/15 21:09:59","","0"
"2026/01/15 21:00","BTC","Down","0.5","2026/01/15 21:00:53","0.96","2026/01/15 21:09:03","","","","0"
"2026/01/15 21:00","ETH","Up","0.13","2026/01/15 21:04:39","0.49","2026/01/15 20:48:13","2026/01/15 21:02:21","2026/01/15 21:09:59","","0"
"2026/01/15 21:00","ETH","Down","0.52","2026/01/15 20:48:13","0.96","2026/01/15 21:09:05","","","","0"
"2026/01/15 21:00","SOL","Up","0.16","2026/01/15 21:04:39","0.68","2026/01/15 21:02:34","2026/01/15 21:03:40","2026/01/15 21:09:59","","0"
"2026/01/15 21:00","SOL","Down","0.34","2026/01/15 21:02:37","0.95","2026/01/15 21:08:40","2026/01/15 21:01:38","2026/01/15 21:02:55","2026/01/15 21:02:55","0"
"2026/01/15 21:00","XRP","Up","0.33","2026/01/15 21:04:11","0.51","2026/01/15 21:07:49","2026/01/15 21:02:05","2026/01/15 21:09:59","2026/01/15 21:02:35","0"
"2026/01/15 21:00","XRP","Down","0.51","2026/01/15 20:52:39","0.74","2026/01/15 21:08:50","","","","0"
"2026/01/15 21:15","BTC","Up","0.5","2026/01/15 21:05:27","0.88","2026/01/15 21:18:21","","","","0"
"2026/01/15 21:15","BTC","Down","0.14","2026/01/15 21:18:21","0.51","2026/01/15 21:05:27","2026/01/15 21:15:59","2026/01/15 21:24:59","","0"
"2026/01/15 21:15","ETH","Up","0.47","2026/01/15 21:05:38","0.94","2026/01/15 21:23:25","","","","0"
"2026/01/15 21:15","ETH","Down","0.12","2026/01/15 21:19:54","0.54","2026/01/15 21:05:38","2026/01/15 21:15:47","2026/01/15 21:24:59","","0"
"2026/01/15 21:15","XRP","Up","0.47","2026/01/15 21:16:48","0.97","2026/01/15 21:21:52","","","","0"
"2026/01/15 21:15","XRP","Down","0.08","2026/01/15 21:19:57","0.55","2026/01/15 21:16:39","2026/01/15 21:17:10","2026/01/15 21:24:59","","0"
"2026/01/15 21:15","SOL","Up","0.5","2026/01/15 21:13:14","0.99","2026/01/15 21:24:43","","","","0"
"2026/01/15 21:15","SOL","Down","0.06","2026/01/15 21:19:56","0.52","2026/01/15 21:13:09","2026/01/15 21:15:52","2026/01/15 21:24:59","","0"
"2026/01/15 21:30","BTC","Up","0.05","2026/01/15 21:34:54","0.5","2026/01/15 21:20:45","2026/01/15 21:30:25","2026/01/15 21:39:59","","0"
"2026/01/15 21:30","BTC","Down","0.51","2026/01/15 21:20:45","0.98","2026/01/15 21:38:16","","","","0"
"2026/01/15 21:30","XRP","Up","0.09","2026/01/15 21:34:45","0.55","2026/01/15 21:30:09","2026/01/15 21:30:42","2026/01/15 21:39:59","","0"
"2026/01/15 21:30","XRP","Down","0.5","2026/01/15 21:30:09","0.95","2026/01/15 21:39:46","","","","0"
"2026/01/15 21:30","SOL","Up","0.05","2026/01/15 21:34:52","0.55","2026/01/15 21:30:06","2026/01/15 21:30:25","2026/01/15 21:39:59","","0"
"2026/01/15 21:30","SOL","Down","0.49","2026/01/15 21:30:06","0.99","2026/01/15 21:39:10","","","","0"
"2026/01/15 21:45","ETH","Up","0.47","2026/01/15 21:44:25","0.97","2026/01/15 21:50:25","","","","0"
"2026/01/15 21:45","ETH","Down","0.05","2026/01/15 21:49:59","0.54","2026/01/15 21:44:24","2026/01/15 21:47:15","2026/01/15 21:54:59","","0"
"2026/01/15 21:45","BTC","Up","0.51","2026/01/15 21:33:27","0.97","2026/01/15 21:52:35","","","","0"
"2026/01/15 21:45","BTC","Down","0.09","2026/01/15 21:49:56","0.5","2026/01/15 21:33:27","2026/01/15 21:46:55","2026/01/15 21:54:59","","0"
"2026/01/15 21:45","SOL","Up","0.51","2026/01/15 21:33:29","0.97","2026/01/15 21:54:26","","","","0"
"2026/01/15 21:45","SOL","Down","0.16","2026/01/15 21:49:22","0.5","2026/01/15 21:33:29","2026/01/15 21:45:21","2026/01/15 21:54:59","","0"
"2026/01/15 21:45","XRP","Up","0.5","2026/01/15 21:43:47","0.99","2026/01/15 21:54:49","","","","0"
"2026/01/15 21:45","XRP","Down","0.17","2026/01/15 21:49:51","0.51","2026/01/15 21:43:47","2026/01/15 21:45:16","2026/01/15 21:54:59","","0"
"2026/01/15 22:00","BTC","Up","0.49","2026/01/15 21:51:48","0.98","2026/01/15 22:09:35","","","","0"
"2026/01/15 22:00","BTC","Down","0.16","2026/01/15 22:04:53","0.52","2026/01/15 21:51:33","2026/01/15 22:02:34","2026/01/15 22:09:59","","0"
"2026/01/15 22:00","ETH","Up","0.47","2026/01/15 21:55:18","0.95","2026/01/15 22:09:55","","","","0"
"2026/01/15 22:00","ETH","Down","0.27","2026/01/15 22:04:54","0.55","2026/01/15 22:00:01","2026/01/15 22:02:11","2026/01/15 22:09:59","2026/01/15 22:07:31","0"
"2026/01/15 22:00","SOL","Up","0.47","2026/01/15 22:00:11","0.96","2026/01/15 22:09:58","","","","0"
"2026/01/15 22:00","SOL","Down","0.15","2026/01/15 22:04:52","0.55","2026/01/15 22:00:10","2026/01/15 22:02:47","2026/01/15 22:09:59","","0"
"2026/01/15 22:00","XRP","Up","0.41","2026/01/15 22:00:55","0.79","2026/01/15 22:05:24","","","","0"
"2026/01/15 22:00","XRP","Down","0.33","2026/01/15 22:04:54","0.61","2026/01/15 22:00:58","2026/01/15 22:04:52","2026/01/15 22:09:59","2026/01/15 22:07:15","0"
"2026/01/15 22:15","SOL","Up","0.3","2026/01/15 22:17:36","0.52","2026/01/15 22:15:15","2026/01/15 22:15:56","2026/01/15 22:24:59","2026/01/15 22:16:18","0"
"2026/01/15 22:15","SOL","Down","0.49","2026/01/15 22:15:31","0.97","2026/01/15 22:23:56","","","","0"
"2026/01/15 22:15","XRP","Up","0.39","2026/01/15 22:16:58","0.6","2026/01/15 22:15:15","2026/01/15 22:16:42","2026/01/15 22:24:59","2026/01/15 22:17:09","0"
"2026/01/15 22:15","XRP","Down","0.43","2026/01/15 22:15:35","0.9","2026/01/15 22:24:20","","","","0"
"2026/01/15 22:30","BTC","Up","0.31","2026/01/15 22:34:09","0.58","2026/01/15 22:30:10","2026/01/15 22:33:42","2026/01/15 22:39:59","2026/01/15 22:34:41","0"
"2026/01/15 22:30","BTC","Down","0.43","2026/01/15 22:30:29","0.96","2026/01/15 22:37:54","","","","0"
"2026/01/15 22:30","ETH","Up","0.31","2026/01/15 22:34:11","0.59","2026/01/15 22:32:18","2026/01/15 22:31:04","2026/01/15 22:39:59","2026/01/15 22:31:30","0"
"2026/01/15 22:30","ETH","Down","0.42","2026/01/15 22:32:18","0.99","2026/01/15 22:39:29","","","","0"
"2026/01/15 22:30","SOL","Up","0.24","2026/01/15 22:34:14","0.55","2026/01/15 22:30:10","2026/01/15 22:33:20","2026/01/15 22:39:59","","0"
"2026/01/15 22:30","SOL","Down","0.47","2026/01/15 22:29:41","0.98","2026/01/15 22:37:43","","","","0"
"2026/01/15 22:30","XRP","Up","0.29","2026/01/15 22:34:12","0.56","2026/01/15 22:31:39","2026/01/15 22:33:23","2026/01/15 22:39:59","","0"
"2026/01/15 22:30","XRP","Down","0.46","2026/01/15 22:31:39","0.99","2026/01/15 22:39:30","","","","0"
"2026/01/15 22:45","BTC","Up","0.28","2026/01/15 22:48:54","0.94","2026/01/15 22:51:43","2026/01/15 22:46:51","2026/01/15 22:49:03","2026/01/15 22:49:03","0"
"2026/01/15 22:45","BTC","Down","0.25","2026/01/15 22:49:48","0.73","2026/01/15 22:48:54","2026/01/15 22:45:25","2026/01/15 22:54:59","2026/01/15 22:46:38","0"
"2026/01/15 22:45","ETH","Up","0.27","2026/01/15 22:48:55","0.91","2026/01/15 22:54:45","2026/01/15 22:46:51","2026/01/15 22:49:03","2026/01/15 22:49:03","0"
"2026/01/15 22:45","ETH","Down","0.12","2026/01/15 22:49:47","0.74","2026/01/15 22:48:55","2026/01/15 22:45:02","2026/01/15 22:54:59","2026/01/15 22:45:05","0"
"2026/01/15 22:45","XRP","Up","0.3","2026/01/15 22:48:45","0.84","2026/01/15 22:52:04","2026/01/15 22:46:53","2026/01/15 22:49:05","2026/01/15 22:49:05","0"
"2026/01/15 22:45","XRP","Down","0.2","2026/01/15 22:49:44","0.71","2026/01/15 22:48:28","2026/01/15 22:45:24","2026/01/15 22:54:59","2026/01/15 22:46:35","0"
"2026/01/15 22:45","SOL","Up","0.34","2026/01/15 22:48:55","0.93","2026/01/15 22:54:21","2026/01/15 22:47:00","2026/01/15 22:49:11","2026/01/15 22:47:16","0"
"2026/01/15 22:45","SOL","Down","0.12","2026/01/15 22:49:46","0.68","2026/01/15 22:48:48","2026/01/15 22:45:47","2026/01/15 22:54:59","2026/01/15 22:46:27","0"
"2026/01/15 23:00","BTC","Up","0.48","2026/01/15 22:59:57","0.77","2026/01/15 23:09:57","2026/01/15 23:08:03","2026/01/15 23:09:39","2026/01/15 23:09:39","0"
"2026/01/15 23:00","BTC","Down","0.25","2026/01/15 23:03:58","0.79","2026/01/15 23:09:15","2026/01/15 23:01:24","2026/01/15 23:09:59","2026/01/15 23:07:46","0"
"2026/01/15 23:00","XRP","Up","0.52","2026/01/15 23:00:41","0.86","2026/01/15 23:09:47","2026/01/15 23:09:28","2026/01/15 23:09:30","2026/01/15 23:09:47","0"
"2026/01/15 23:00","XRP","Down","0.35","2026/01/15 23:02:12","0.62","2026/01/15 23:09:28","2026/01/15 23:01:44","2026/01/15 23:09:59","2026/01/15 23:03:37","0"
"2026/01/15 23:00","SOL","Up","0.41","2026/01/15 23:00:50","0.67","2026/01/15 23:04:01","2026/01/15 23:08:02","2026/01/15 23:09:41","2026/01/15 23:09:41","0"
"2026/01/15 23:00","SOL","Down","0.37","2026/01/15 23:02:14","0.77","2026/01/15 23:09:17","2026/01/15 23:02:13","2026/01/15 23:09:59","2026/01/15 23:04:18","0"
"2026/01/15 23:00","ETH","Up","0.51","2026/01/15 22:55:14","0.79","2026/01/15 23:09:44","2026/01/15 23:08:07","2026/01/15 23:09:39","2026/01/15 23:09:39","0"
"2026/01/15 23:00","ETH","Down","0.29","2026/01/15 23:02:22","0.73","2026/01/15 23:08:44","2026/01/15 23:01:23","2026/01/15 23:09:59","2026/01/15 23:06:11","0"
"2026/01/15 23:15","BTC","Up","0.36","2026/01/15 23:17:20","0.74","2026/01/15 23:19:33","2026/01/15 23:16:27","2026/01/15 23:24:59","2026/01/15 23:17:36","0"
"2026/01/15 23:15","BTC","Down","0.27","2026/01/15 23:19:33","0.81","2026/01/15 23:24:37","2026/01/15 23:17:36","2026/01/15 23:20:21","2026/01/15 23:20:25","0"
"2026/01/15 23:15","ETH","Up","0.35","2026/01/15 23:17:20","0.62","2026/01/15 23:19:31","2026/01/15 23:16:40","2026/01/15 23:24:59","2026/01/15 23:17:37","0"
"2026/01/15 23:15","ETH","Down","0.41","2026/01/15 23:18:43","0.91","2026/01/15 23:24:37","","","","0"
"2026/01/15 23:15","XRP","Up","0.44","2026/01/15 23:17:03","0.68","2026/01/15 23:18:28","2026/01/15 23:21:05","2026/01/15 23:24:59","","0"
"2026/01/15 23:15","XRP","Down","0.34","2026/01/15 23:18:28","0.92","2026/01/15 23:24:26","2026/01/15 23:17:47","2026/01/15 23:19:21","2026/01/15 23:19:21","0"
"2026/01/15 23:15","SOL","Up","0.49","2026/01/15 23:16:23","0.77","2026/01/15 23:19:33","2026/01/15 23:23:50","2026/01/15 23:24:59","2026/01/15 23:24:13","0"
"2026/01/15 23:15","SOL","Down","0.25","2026/01/15 23:19:33","0.66","2026/01/15 23:24:31","2026/01/15 23:17:37","2026/01/15 23:23:05","2026/01/15 23:21:51","0"
"2026/01/15 23:30","ETH","Up","0.5","2026/01/15 23:30:39","0.84","2026/01/15 23:36:37","2026/01/15 23:39:05","2026/01/15 23:39:59","2026/01/15 23:39:07","0"
"2026/01/15 23:30","ETH","Down","0.27","2026/01/15 23:34:32","0.8","2026/01/15 23:39:54","2026/01/15 23:31:36","2026/01/15 23:38:33","2026/01/15 23:37:09","0"
"2026/01/15 23:30","SOL","Up","0.44","2026/01/15 23:30:50","0.69","2026/01/15 23:36:41","2026/01/15 23:39:27","2026/01/15 23:39:59","","0"
"2026/01/15 23:30","SOL","Down","0.34","2026/01/15 23:32:08","0.84","2026/01/15 23:39:52","2026/01/15 23:31:35","2026/01/15 23:37:03","2026/01/15 23:33:17","0"
"2026/01/15 23:30","XRP","Up","0.47","2026/01/15 23:30:46","0.76","2026/01/15 23:36:40","2026/01/15 23:37:11","2026/01/15 23:39:59","2026/01/15 23:37:34","0"
"2026/01/15 23:30","XRP","Down","0.35","2026/01/15 23:34:07","0.94","2026/01/15 23:39:53","2026/01/15 23:31:40","2026/01/15 23:37:11","2026/01/15 23:33:20","0"
"2026/01/15 23:45","BTC","Up","0.08","2026/01/15 23:49:45","0.64","2026/01/15 23:46:01","2026/01/15 23:46:59","2026/01/15 23:54:59","","0"
"2026/01/15 23:45","BTC","Down","0.37","2026/01/15 23:46:02","0.93","2026/01/15 23:49:43","2026/01/15 23:45:29","2026/01/15 23:46:55","2026/01/15 23:46:59","0"
"2026/01/15 23:45","SOL","Up","0.12","2026/01/15 23:49:49","0.63","2026/01/15 23:46:01","2026/01/15 23:46:59","2026/01/15 23:54:59","","0"
"2026/01/15 23:45","SOL","Down","0.38","2026/01/15 23:46:01","0.9","2026/01/15 23:49:49","2026/01/15 23:45:36","2026/01/15 23:46:07","2026/01/15 23:46:20","0"
"2026/01/15 23:45","XRP","Up","0.06","2026/01/15 23:49:45","0.64","2026/01/15 23:45:30","2026/01/15 23:46:59","2026/01/15 23:54:59","","0"
"2026/01/15 23:45","XRP","Down","0.39","2026/01/15 23:45:48","0.95","2026/01/15 23:49:40","2026/01/15 23:45:34","2026/01/15 23:45:57","2026/01/15 23:46:23","0"
"2026/01/16 00:00","BTC","Up","0.18","2026/01/16 00:04:52","0.57","2026/01/16 00:01:07","2026/01/16 00:01:19","2026/01/16 00:09:59","","0"
"2026/01/16 00:00","BTC","Down","0.45","2026/01/16 00:00:59","0.95","2026/01/16 00:09:27","","","","0"
"2026/01/16 00:00","XRP","Up","0.23","2026/01/16 00:04:40","0.55","2026/01/15 23:55:55","2026/01/16 00:02:06","2026/01/16 00:09:59","","0"
"2026/01/16 00:00","XRP","Down","0.46","2026/01/15 23:55:55","0.9","2026/01/16 00:09:55","","","","0"
"2026/01/16 00:00","SOL","Up","0.19","2026/01/16 00:04:50","0.57","2026/01/15 23:55:06","2026/01/16 00:01:18","2026/01/16 00:09:59","","0"
"2026/01/16 00:00","SOL","Down","0.44","2026/01/15 23:55:50","0.93","2026/01/16 00:09:56","","","","0"
"2026/01/16 00:00","ETH","Up","0.21","2026/01/16 00:04:54","0.61","2026/01/15 23:58:07","2026/01/16 00:01:29","2026/01/16 00:09:59","","0"
"2026/01/16 00:00","ETH","Down","0.4","2026/01/15 23:58:10","0.95","2026/01/16 00:09:04","2026/01/15 23:58:10","2026/01/15 23:58:41","2026/01/15 23:59:18","0"
"2026/01/16 00:15","BTC","Up","0.44","2026/01/16 00:19:52","0.81","2026/01/16 00:24:04","","","","0"
"2026/01/16 00:15","BTC","Down","0.27","2026/01/16 00:17:51","0.57","2026/01/16 00:19:52","2026/01/16 00:16:36","2026/01/16 00:24:59","2026/01/16 00:18:20","0"
"2026/01/16 00:15","ETH","Up","0.51","2026/01/16 00:15:11","0.9","2026/01/16 00:24:20","","","","0"
"2026/01/16 00:15","ETH","Down","0.27","2026/01/16 00:17:53","0.51","2026/01/16 00:15:21","2026/01/16 00:16:37","2026/01/16 00:24:59","2026/01/16 00:18:41","0"
"2026/01/16 00:15","SOL","Up","0.47","2026/01/16 00:15:17","0.94","2026/01/16 00:24:15","","","","0"
"2026/01/16 00:15","SOL","Down","0.28","2026/01/16 00:17:50","0.55","2026/01/16 00:15:11","2026/01/16 00:16:37","2026/01/16 00:24:59","2026/01/16 00:16:50","0"
"2026/01/16 00:15","XRP","Up","0.5","2026/01/16 00:15:07","0.83","2026/01/16 00:24:07","","","","0"
"2026/01/16 00:15","XRP","Down","0.28","2026/01/16 00:17:51","0.53","2026/01/16 00:15:11","2026/01/16 00:16:43","2026/01/16 00:24:59","2026/01/16 00:19:03","0"
"2026/01/16 00:30","BTC","Up","0.44","2026/01/16 00:34:59","0.73","2026/01/16 00:39:57","","","","0"
"2026/01/16 00:30","BTC","Down","0.32","2026/01/16 00:33:03","0.6","2026/01/16 00:35:55","2026/01/16 00:31:18","2026/01/16 00:39:59","2026/01/16 00:33:58","0"
"2026/01/16 00:30","XRP","Up","0.49","2026/01/16 00:34:06","0.68","2026/01/16 00:33:07","2026/01/16 00:35:58","2026/01/16 00:38:05","2026/01/16 00:38:05","0"
"2026/01/16 00:30","XRP","Down","0.33","2026/01/16 00:33:07","0.72","2026/01/16 00:37:44","2026/01/16 00:31:40","2026/01/16 00:39:28","2026/01/16 00:34:06","0"
"2026/01/16 00:30","ETH","Up","0.51","2026/01/16 00:26:21","0.76","2026/01/16 00:39:59","2026/01/16 00:37:41","2026/01/16 00:37:56","2026/01/16 00:37:56","0"
"2026/01/16 00:30","ETH","Down","0.29","2026/01/16 00:33:01","0.64","2026/01/16 00:37:42","2026/01/16 00:30:32","2026/01/16 00:39:59","2026/01/16 00:34:56","0"
"2026/01/16 00:30","SOL","Up","0.39","2026/01/16 00:34:58","0.69","2026/01/16 00:32:28","2026/01/16 00:34:58","2026/01/16 00:38:03","2026/01/16 00:38:03","0"
"2026/01/16 00:30","SOL","Down","0.33","2026/01/16 00:32:32","0.71","2026/01/16 00:37:39","2026/01/16 00:31:19","2026/01/16 00:39:59","2026/01/16 00:33:36","0"
"2026/01/16 00:45","SOL","Up","0.46","2026/01/16 00:45:21","0.83","2026/01/16 00:49:40","","","","0"
"2026/01/16 00:45","SOL","Down","0.18","2026/01/16 00:49:42","0.56","2026/01/16 00:46:07","2026/01/16 00:49:11","2026/01/16 00:54:59","2026/01/16 00:54:21","0"
"2026/01/16 00:45","BTC","Up","0.3","2026/01/16 00:48:01","0.51","2026/01/16 00:32:59","2026/01/16 00:45:58","2026/01/16 00:54:59","2026/01/16 00:46:47","0"
"2026/01/16 00:45","BTC","Down","0.5","2026/01/16 00:32:59","0.84","2026/01/16 00:51:56","","","","0"
